p,file,variableVariables,variableCalls,variableMethodCalls,variableNews,variableProperties,variableClassConsts,variableStaticCalls,variableStaticTargets,variableStaticProperties,variableStaticPropertyTargets
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Adobe/Auth.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Adobe/DbInspector.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Adobe/Introspector.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Auth/Abstract.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Constants.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Amf0/Deserializer.php,0,0,0,1,1,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Amf0/Serializer.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Amf3/Deserializer.php,0,0,0,1,1,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Amf3/Serializer.php,0,0,0,0,2,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Deserializer.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/InputStream.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/OutputStream.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Resource/MysqlResult.php,0,0,0,0,1,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Resource/MysqliResult.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Resource/Stream.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/Serializer.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Parse/TypeLoader.php,0,0,0,1,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Request.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Request/Http.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Response.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Response/Http.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Server.php,0,0,0,3,1,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Server/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Util/BinaryStream.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/ByteArray.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/MessageBody.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/MessageHeader.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/Messaging/AbstractMessage.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/Messaging/AcknowledgeMessage.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/Messaging/ArrayCollection.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/Messaging/AsyncMessage.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/Messaging/CommandMessage.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/Messaging/ErrorMessage.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/Messaging/RemotingMessage.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Amf/Value/TraitsInfo.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application.php,0,0,0,1,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Bootstrap/Bootstrap.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Bootstrap/BootstrapAbstract.php,0,0,2,2,4,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Bootstrap/Bootstrapper.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Bootstrap/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Bootstrap/ResourceBootstrapper.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Module/Autoloader.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Module/Bootstrap.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Cachemanager.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Db.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Dojo.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Frontcontroller.php,0,0,0,1,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Layout.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Locale.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Log.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Mail.php,0,0,0,2,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Modules.php,0,0,0,1,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Multidb.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Navigation.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Resource.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/ResourceAbstract.php,0,0,1,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Router.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Session.php,0,0,0,2,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Translate.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/Useragent.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Application/Resource/View.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/DbTable.php,0,0,0,0,3,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/Digest.php,2,0,1,0,1,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/Http.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/Http/Resolver/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/Http/Resolver/File.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/Http/Resolver/Interface.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/InfoCard.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/Interface.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/Ldap.php,0,0,0,0,2,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Adapter/OpenId.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Result.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Storage/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Storage/Interface.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Storage/NonPersistent.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Auth/Storage/Session.php,0,0,0,0,4,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode.php,0,0,0,2,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Code128.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Code25.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Code25interleaved.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Code39.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Ean13.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Ean2.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Ean5.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Ean8.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Error.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Identcode.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Itf14.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Leitcode.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/ObjectAbstract.php,0,0,1,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Planet.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Postnet.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Royalmail.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Upca.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Object/Upce.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Renderer/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Renderer/Image.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Renderer/Pdf.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Renderer/RendererAbstract.php,0,0,1,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Barcode/Renderer/Svg.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache.php,0,0,0,2,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/Apc.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/BlackHole.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/ExtendedInterface.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/File.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/Interface.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/Libmemcached.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/Memcached.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/Sqlite.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/Static.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/Test.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/TwoLevels.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/WinCache.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/Xcache.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/ZendPlatform.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/ZendServer.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/ZendServer/Disk.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Backend/ZendServer/ShMem.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Core.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Frontend/Capture.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Frontend/Class.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Frontend/File.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Frontend/Function.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Frontend/Output.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Frontend/Page.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cache/Manager.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Captcha/Adapter.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Captcha/Base.php,0,0,1,0,1,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Captcha/Dumb.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Captcha/Exception.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Captcha/Figlet.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Captcha/Image.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Captcha/ReCaptcha.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Captcha/Word.php,0,0,0,1,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cloud/AbstractFactory.php,0,0,0,1,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cloud/DocumentService/Adapter.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cloud/DocumentService/Adapter/AbstractAdapter.php,0,0,0,0,0,0,0,0,0,0
ZendFramework,/export/scratch1/hills/corpus/ZendFramework/zendframework-1.11.12/library/Zend/Cloud/DocumentService/Adapter/SimpleDb.php,0,0,0,5,0,0,0,0,0,0
